id,restaurant_code,name,michelin_stars,cuisine,city,country,country_flag,address,latitude,longitude,google_place_id,michelin_url,website_url,booking_url,google_maps_url,located_in_hotel,property_name,worlds_50_best_rank,worlds_50_best_year
,rest_0178,Waldhotel Sonnora,3,Classic French,Dreis,Germany,🇩🇪,"1 Auf dem Eichelfeld, 54518 Dreis",49.937877,6.81114,ChIJwYTUnAPTv0cRZNx6gTEo3i0,https://guide.michelin.com/en/rheinland-pfalz/dreis/restaurant/waldhotel-sonnora,,,https://www.google.com/maps/place/?q=place_id:ChIJwYTUnAPTv0cRZNx6gTEo3i0,False,,,
,rest_0179,ES:SENZ,3,Contemporary,Grassau,Germany,🇩🇪,"Mietenkamer Str. 65, 83224 Grassau-Grafing",47.78568,12.46567,ChIJB70KQ9JpdkcRKCDJBXmFfno,,,,https://www.google.com/maps/place/?q=place_id:ChIJB70KQ9JpdkcRKCDJBXmFfno,True,,,
,rest_0180,Restaurant Haerlin,3,Classic French,Hamburg,Germany,🇩🇪,"Neuer Jungfernstieg 9-14, 20354 Hamburg",53.555633,9.991588,ChIJXetoHRmPsUcRO9lASc7qR3U,,https://restaurant-haerlin.de/en/home.html,,https://www.google.com/maps/place/?q=place_id:ChIJXetoHRmPsUcRO9lASc7qR3U,True,,,
,rest_0181,The Table Kevin Fehling,3,International Fusion,Hamburg,Germany,🇩🇪,"Shanghaiallee 15, 20457 Hamburg",53.542616,10.003123,ChIJY8mKQvyOsUcRA-H7nvNI-L8,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/the-table-kevin-fehling,,,https://www.google.com/maps/place/?q=place_id:ChIJY8mKQvyOsUcRA-H7nvNI-L8,False,,,
,rest_0182,JAN,3,French-German Contemporary,Munich,Germany,🇩🇪,"Luisenstraße 27, 80333 München-Maxvorstadt",48.144793,11.56296,ChIJrW8egwN1nkcRcSAVCJYQpZY,https://guide.michelin.com/us/en/bayern/mnchen/restaurant/jan-1204321,,,https://www.google.com/maps/place/?q=place_id:ChIJrW8egwN1nkcRcSAVCJYQpZY,False,,50.0,2025.0
,rest_0183,Tohru in der Schreiberei,3,Japanese-German Fusion,Munich,Germany,🇩🇪,"Burgstraße 5, 80331 München",48.137597,11.577429,ChIJ12Lhfm51nkcRQhxPXh8nb88,https://guide.michelin.com/us/en/bayern/mnchen/restaurant/tohru-in-der-schreiberei,https://www.schreiberei-muc.de/tohru,,https://www.google.com/maps/place/?q=place_id:ChIJ12Lhfm51nkcRQhxPXh8nb88,False,,,
,rest_0184,Victor's Fine Dining by Christian Bau,3,French-Japanese,Perl,Germany,🇩🇪,"Schloßstraße 27-29, 66706 Perl-Nennig",49.535029,6.386789,ChIJXy2UBMJqlUcREpPkYNXvM9k,https://guide.michelin.com/us/en/saarland/perl/restaurant/victor-s-fine-dining-by-christian-bau,https://www.victors-fine-dining.de/en/restaurant,,https://www.google.com/maps/place/?q=place_id:ChIJXy2UBMJqlUcREpPkYNXvM9k,False,,,
,rest_0185,schanz. restaurant.,3,Modern Classic French,Piesport,Germany,🇩🇪,"Bahnhofstraße 8A, 54498 Piesport-Niederemmel",49.87785,6.926406,ChIJ90bKo-grvkcRV-35p1oIEio,https://guide.michelin.com/en/rheinland-pfalz/piesport/restaurant/schanz-restaurant,https://www.schanz-restaurant.de/en/,,https://www.google.com/maps/place/?q=place_id:ChIJ90bKo-grvkcRV-35p1oIEio,False,,,
,rest_0186,Aqua,3,Contemporary European,Wolfsburg,Germany,🇩🇪,"Parkstraße 1, 38440 Wolfsburg-Sonderbezirk",52.433202,10.790009,ChIJnyme_LaTr0cRzOM_pD32_Ko,,,,https://www.google.com/maps/place/?q=place_id:ChIJnyme_LaTr0cRzOM_pD32_Ko,True,,,
,rest_0187,AUGUST,2,French,Augsburg,Germany,🇩🇪,"Johannes-Haag-Straße 14, 86153 Augsburg",48.370928,10.912394,ChIJBzM8CmgenEcRqrj1bDQ6WDY,,,,https://www.google.com/maps/place/?q=place_id:ChIJBzM8CmgenEcRqrj1bDQ6WDY,False,,,
,rest_0188,PUR,2,Contemporary European,Berchtesgaden,Germany,🇩🇪,"Hintereck 1, 83471 Berchtesgaden",47.63391,13.046298,ChIJ393iCWrrdkcRR35wkhV1o-s,,,,https://www.google.com/maps/place/?q=place_id:ChIJ393iCWrrdkcRR35wkhV1o-s,True,,,
,rest_0189,Vendôme,2,French-German,Bergisch Gladbach,Germany,🇩🇪,"Kadettenstraße, 51429 Bergisch Gladbach-Bensberg",50.966264,7.16069,ChIJNUh1coLXvkcRJZvIscLpxLY,,,,https://www.google.com/maps/place/?q=place_id:ChIJNUh1coLXvkcRJZvIscLpxLY,False,,,
,rest_0190,CODA Dessert Dining,2,Dessert-Focused,Berlin,Germany,🇩🇪,"Friedelstraße 47, 12047 Berlin-Neukölln",52.489978,13.427485,ChIJvVDs7bZPqEcRVuzEV98NWz8,,,,https://www.google.com/maps/place/?q=place_id:ChIJvVDs7bZPqEcRVuzEV98NWz8,False,,,
,rest_0191,FACIL,2,Modern European,Berlin,Germany,🇩🇪,"Potsdamer Str. 3, 10785 Berlin",52.50898,13.37369,ChIJA-K5lEpQqEcRHGv7ScsVIXs,,,,https://www.google.com/maps/place/?q=place_id:ChIJA-K5lEpQqEcRHGv7ScsVIXs,True,,,
,rest_0192,Horváth,2,Vegetable-Focused Contemporary,Berlin,Germany,🇩🇪,"Paul-Lincke-Ufer 44a, 10999 Berlin",52.496461,13.420876,ChIJ74LRF8tPqEcRNeBJAS2qxaQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJ74LRF8tPqEcRNeBJAS2qxaQ,False,,,
,rest_0193,Tim Raue,2,Asian-Inspired,Berlin,Germany,🇩🇪,"Rudi-Dutschke-Straße 26, 10969 Berlin",52.506899,13.391482,ChIJpdyYVNFRqEcRFTrYsDXDrY4,,,,https://www.google.com/maps/place/?q=place_id:ChIJpdyYVNFRqEcRFTrYsDXDrY4,False,,,
,rest_0194,L.A. Jordan,2,French-Japanese,Deidesheim,Germany,🇩🇪,"Ketschauerhofstraße 1, 67146 Deidesheim",49.407657,8.184875,ChIJU35p4NA3lkcRHbeK_4Haaz0,,,,https://www.google.com/maps/place/?q=place_id:ChIJU35p4NA3lkcRHbeK_4Haaz0,True,,,
,rest_0195,Ösch Noir,2,Contemporary,Donaueschingen,Germany,🇩🇪,"Golfpl. 1, 78166 Donaueschingen",47.965639,8.547226,ChIJ6wEYtjebkEcRvy1btBPpHcE,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6wEYtjebkEcRvy1btBPpHcE,False,,,
,rest_0196,Lafleur,2,French,Frankfurt am Main,Germany,🇩🇪,"Palmengartenstraße 11, 60325 Frankfurt am Main",50.121477,8.656514,ChIJQW5EY0UJvUcR09Vpe75ZD1s,,,,https://www.google.com/maps/place/?q=place_id:ChIJQW5EY0UJvUcR09Vpe75ZD1s,False,,,
,rest_0197,Meierei Dirk Luther,2,Contemporary,Glücksburg,Germany,🇩🇪,"Uferstraße 1, 24960 Glücksburg-Meierwik",54.823042,9.500337,ChIJX0ZtXbpDs0cRyloIbHI9NdA,,,,https://www.google.com/maps/place/?q=place_id:ChIJX0ZtXbpDs0cRyloIbHI9NdA,True,,,
,rest_0198,100/200 Kitchen,2,Contemporary,Hamburg,Germany,🇩🇪,"Brandshofer Deich 68, 20539 Hamburg",53.537431,10.02851,ChIJSW4gcouOsUcRAONgvMCx-eo,,,,https://www.google.com/maps/place/?q=place_id:ChIJSW4gcouOsUcRAONgvMCx-eo,False,,,
,rest_0199,bianc,2,Mediterranean-Italian,Hamburg,Germany,🇩🇪,"Am Sandtorkai 50, 20457 Hamburg",53.543035,9.994116,ChIJb62aMAKPsUcRD0GNvxp7ecc,,,,https://www.google.com/maps/place/?q=place_id:ChIJb62aMAKPsUcRD0GNvxp7ecc,False,,,
,rest_0200,Lakeside,2,Contemporary,Hamburg,Germany,🇩🇪,"Fontenay 10, 20354 Hamburg",53.565294,9.99795,ChIJBxBWnSaPsUcRaWgkWhttxS0,,,,https://www.google.com/maps/place/?q=place_id:ChIJBxBWnSaPsUcRaWgkWhttxS0,True,,,
,rest_0201,Jante,2,Nordic-European,Hanover,Germany,🇩🇪,"Marienstraße 116, 30171 Hannover",52.370252,9.760798,ChIJQfsL304LsEcRhvMbiIkzdao,,,,https://www.google.com/maps/place/?q=place_id:ChIJQfsL304LsEcRhvMbiIkzdao,False,,,
,rest_0202,VOTUM,2,Contemporary,Hanover,Germany,🇩🇪,"Hannah-Arendt-Platz 1, 30159 Hannover",52.370063,9.7337,ChIJ3VwqInJ1sEcRHYzUFCjK6Yw,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3VwqInJ1sEcRHYzUFCjK6Yw,False,,,
,rest_0203,sein,2,Scandinavian-Japanese,Karlsruhe,Germany,🇩🇪,"Scheffelstraße 57, 76135 Karlsruhe",49.006235,8.381929,ChIJDZ9NaPYGl0cRA_wLc-_2PMo,,,,https://www.google.com/maps/place/?q=place_id:ChIJDZ9NaPYGl0cRA_wLc-_2PMo,False,,,
,rest_0204,Gotthardt's by Yannick Noack,2,Contemporary,Koblenz,Germany,🇩🇪,"An d. Fähre 3, 56072 Koblenz-Metternich",50.358244,7.560036,ChIJOzBqZFxjvkcRwBk3-zPfhNI,,,,https://www.google.com/maps/place/?q=place_id:ChIJOzBqZFxjvkcRwBk3-zPfhNI,False,,,
,rest_0205,Ox & Klee,2,Contemporary German,Cologne,Germany,🇩🇪,"Im Zollhafen 18, 50678 Köln",50.927503,6.965615,ChIJzWH7uAMlv0cRNKQei9KMIvg,,,,https://www.google.com/maps/place/?q=place_id:ChIJzWH7uAMlv0cRNKQei9KMIvg,False,,,
,rest_0206,Ophelia,2,French-German,Konstanz,Germany,🇩🇪,"Seestraße 25, 78464 Konstanz",47.667335,9.187864,ChIJV9mC_wX3mkcRr_vLd30Hqus,,,,https://www.google.com/maps/place/?q=place_id:ChIJV9mC_wX3mkcRr_vLd30Hqus,True,,,
,rest_0207,IKIGAI,2,Japanese-Fusion,Krün,Germany,🇩🇪,"In Elmau 2, 82493 Krün",47.462083,11.186634,ChIJW5M3uq4InUcR9589boH_wpw,,,,https://www.google.com/maps/place/?q=place_id:ChIJW5M3uq4InUcR9589boH_wpw,True,,,
,rest_0208,OPUS V,2,Contemporary,Mannheim,Germany,🇩🇪,"O5 9-12, 68161 Mannheim",49.48587,8.469925,ChIJz6NQ1SPMl0cRoGDuwitU3cE,,,,https://www.google.com/maps/place/?q=place_id:ChIJz6NQ1SPMl0cRoGDuwitU3cE,False,,,
,rest_0209,Alois - Dallmayr Fine Dining,2,Contemporary,Munich,Germany,🇩🇪,"Dienerstraße 14-15, 80331 München",48.138286,11.577184,ChIJUbU58wV1nkcR6jK2iXRta70,,,,https://www.google.com/maps/place/?q=place_id:ChIJUbU58wV1nkcR6jK2iXRta70,False,,,
,rest_0210,Atelier,2,Contemporary,Munich,Germany,🇩🇪,"Promenadepl. 2-6, 80333 München",48.140284,11.573322,ChIJP-53e_N1nkcRXMNihzXCH30,,,,https://www.google.com/maps/place/?q=place_id:ChIJP-53e_N1nkcRXMNihzXCH30,False,,,
,rest_0211,KOMU,2,Contemporary,Munich,Germany,🇩🇪,"Hackenstraße 4, 80331 München",48.136076,11.570547,ChIJkXU5mvV1nkcR9I3UFP_m3rs,,,,https://www.google.com/maps/place/?q=place_id:ChIJkXU5mvV1nkcR9I3UFP_m3rs,False,,,
,rest_0212,Tantris,2,French,Munich,Germany,🇩🇪,"Johann-Fichte-Straße 7, 80805 München",48.169796,11.588339,ChIJtSGICsp1nkcRsO8j0sObIio,,,,https://www.google.com/maps/place/?q=place_id:ChIJtSGICsp1nkcRsO8j0sObIio,False,,,
,rest_0213,Cœur D'Artichaut,2,French,Münster,Germany,🇩🇪,"Alter Fischmarkt 11a, 48143 Münster",51.963825,7.629087,ChIJM8AAoq-7uUcRDMHeywc1_pE,,,,https://www.google.com/maps/place/?q=place_id:ChIJM8AAoq-7uUcRDMHeywc1_pE,False,,,
,rest_0214,Steinheuers Restaurant,2,Classic French,Bad Neuenahr-Ahrweiler,Germany,🇩🇪,"Landskroner Str. 108, 53474 Bad Neuenahr-Ahrweiler",50.550999,7.164175,ChIJXYG8TgD7vkcRWs3EbgvnzP8,,,,https://www.google.com/maps/place/?q=place_id:ChIJXYG8TgD7vkcRWs3EbgvnzP8,False,,,
,rest_0215,Obendorfers Eisvogel,2,Contemporary,Neunburg vorm Wald,Germany,🇩🇪,"Hofenstetten 55, 92431 Neunburg vorm Wald",49.338401,12.261611,ChIJMeEMK9v1n0cRHqpPbC2l4yw,,,,https://www.google.com/maps/place/?q=place_id:ChIJMeEMK9v1n0cRHqpPbC2l4yw,True,,,
,rest_0216,Essigbrätlein,2,French Vegetable-Forward,Nuremberg,Germany,🇩🇪,"Weinmarkt 3, 90403 Nürnberg",49.455103,11.074907,ChIJ47pfsa9Xn0cRcvyrpJd1XFg,,,,https://www.google.com/maps/place/?q=place_id:ChIJ47pfsa9Xn0cRcvyrpJd1XFg,False,,,
,rest_0217,etz,2,Regional Franconian,Nuremberg,Germany,🇩🇪,"Wiesentalstraße 40, 90419 Nürnberg",49.457473,11.053634,ChIJt7cI6LZXn0cRGnyQZiwAUTo,,,,https://www.google.com/maps/place/?q=place_id:ChIJt7cI6LZXn0cRGnyQZiwAUTo,False,,,
,rest_0218,Le Pavillon,2,Classic French,Bad Peterstal-Griesbach,Germany,🇩🇪,"Dollenberg 3, 77740 Bad Peterstal-Griesbach",48.457407,8.250836,ChIJneuWnnMtl0cRKFA3eCffEIE,,,,https://www.google.com/maps/place/?q=place_id:ChIJneuWnnMtl0cRKFA3eCffEIE,True,,,
,rest_0219,Gourmetrestaurant Dichter,2,Contemporary,Rottach-Egern,Germany,🇩🇪,"Aribostraße 19, 83700 Rottach-Egern",47.693889,11.754058,ChIJG13_PuuOnUcRtEGKr6oREpE,,,,https://www.google.com/maps/place/?q=place_id:ChIJG13_PuuOnUcRtEGKr6oREpE,True,,,
,rest_0220,ammolite - The Lighthouse Restaurant,2,Contemporary,Rust,Germany,🇩🇪,"Peter-Thumb-Straße 6, 77977 Rust",48.2597,7.725254,ChIJc1psbCs6kUcR8Fhv3Go60Rg,,,,https://www.google.com/maps/place/?q=place_id:ChIJc1psbCs6kUcR8Fhv3Go60Rg,False,,,
,rest_0221,Esplanade,2,French-Japanese,Saarbrücken,Germany,🇩🇪,"Nauwieserstraße 5, 66111 Saarbrücken",49.23494,6.999705,ChIJnZKDYae2lUcRrzqk8mu6gwY,,,,https://www.google.com/maps/place/?q=place_id:ChIJnZKDYae2lUcRrzqk8mu6gwY,True,,,
,rest_0222,GästeHaus Klaus Erfort,2,Classic French,Saarbrücken,Germany,🇩🇪,"Mainzer Str. 95, 66121 Saarbrücken",49.229457,7.007582,ChIJI1f68yG0lUcR0BSfvh4rdZw,,,,https://www.google.com/maps/place/?q=place_id:ChIJI1f68yG0lUcR0BSfvh4rdZw,False,,,
,rest_0223,LOUIS restaurant,2,Contemporary,Saarlouis,Germany,🇩🇪,"Prälat-Subtil-Ring 22, 66740 Saarlouis",49.317212,6.755448,ChIJD3Q-K8mplUcRjre4dpsX_xo,,,,https://www.google.com/maps/place/?q=place_id:ChIJD3Q-K8mplUcRjre4dpsX_xo,True,,,
,rest_0224,ATAMA by Martin Stopp,2,Contemporary,St. Ingbert,Germany,🇩🇪,"Ensheimer Str. 20, 66386 St. Ingbert",49.273024,7.111716,ChIJrxpFDzTIlUcRpSTFTZGHBks,,,,https://www.google.com/maps/place/?q=place_id:ChIJrxpFDzTIlUcRpSTFTZGHBks,False,,,
,rest_0225,Speisemeisterei,2,Contemporary,Stuttgart,Germany,🇩🇪,"Schloss Hohenheim 1B, 70599 Stuttgart",48.712692,9.213714,ChIJO_K2QVXCmUcRIXmXn3onS60,,,,https://www.google.com/maps/place/?q=place_id:ChIJO_K2QVXCmUcRIXmXn3onS60,False,,,
,rest_0226,Hirschen,2,French-German,Sulzburg,Germany,🇩🇪,"Hauptstraße 69, 79295 Sulzburg",47.840585,7.708968,ChIJK4e_vuAHkUcRSW8QqafGTSE,,,,https://www.google.com/maps/place/?q=place_id:ChIJK4e_vuAHkUcRSW8QqafGTSE,False,,,
,rest_0227,Söl'ring Hof,2,Contemporary,Sylt/Rantum,Germany,🇩🇪,"Am Sandwall 1, 25980 Sylt",54.853964,8.28795,ChIJuaITYqDgtEcReuFP9Veym8Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJuaITYqDgtEcReuFP9Veym8Y,True,,,
,rest_0228,Oswald's Gourmetstube,2,Contemporary,Teisnach,Germany,🇩🇪,"Am Platzl 2, 94244 Teisnach-Kaikenried",49.013247,13.029892,ChIJUwTWQj08dUcROYovLUHTiFQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJUwTWQj08dUcROYovLUHTiFQ,True,,,
,rest_0229,Intense,2,Japanese-Palatinate Fusion,Wachenheim an der Weinstraße,Germany,🇩🇪,"Weinstraße 31, 67157 Wachenheim an der Weinstraße",49.438579,8.181997,ChIJPTcO0a4wlkcRvNtKzpX7260,,,,https://www.google.com/maps/place/?q=place_id:ChIJPTcO0a4wlkcRvNtKzpX7260,False,,,
,rest_0230,Courtier,2,Contemporary,Wangels,Germany,🇩🇪,"Parkallee 1, 23758 Wangels-Weißenhaus",54.302468,10.766171,ChIJ_3nMcPx8skcR6nxJQp-eGq8,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_3nMcPx8skcR6nxJQp-eGq8,False,,,
,rest_0231,Pietsch,2,French-Japanese Umami,Wernigerode,Germany,🇩🇪,"Breite Str. 53a, 38855 Wernigerode",51.835296,10.789055,ChIJ_-sdrTINpUcRHGZXobA3qHM,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_-sdrTINpUcRHGZXobA3qHM,False,,,
,rest_0232,AURA by Alexander Herrmann & Tobias Bätz,2,Contemporary,Wirsberg,Germany,🇩🇪,"Marktpl. 11, 95339 Wirsberg",50.107489,11.606784,ChIJK5-8OtELoUcRazTkJ_jtLxs,,,,https://www.google.com/maps/place/?q=place_id:ChIJK5-8OtELoUcRazTkJ_jtLxs,False,,,
,rest_0233,Le Cerf,2,Classic French,Zweiflingen,Germany,🇩🇪,"Kärcherstraße 12, 74639 Zweiflingen",49.243196,9.526465,ChIJu5kVBGw_mEcR96W2TuWdKWI,,,,https://www.google.com/maps/place/?q=place_id:ChIJu5kVBGw_mEcR96W2TuWdKWI,False,,,
,rest_0234,Memories,3,Contemporary,Bad Ragaz,Switzerland,🇨🇭,"Bernhard-Simonstrasse 14, 7310 Bad Ragaz",46.999515,9.504144,ChIJR_-toqTLhEcRxAQrKbQDLDQ,https://guide.michelin.com/en/sankt-gallen-region/bad-ragaz/restaurant/memories,,,https://www.google.com/maps/place/?q=place_id:ChIJR_-toqTLhEcRxAQrKbQDLDQ,True,,,
,rest_0235,Cheval Blanc by Peter Knogl,3,French,Basel,Switzerland,🇨🇭,"Blumenrain 8, 4001 Basel",47.560463,7.587668,ChIJ9TTWPK-5kUcRNHFlNwpocnU,https://guide.michelin.com/us/en/basel-stadt/basel/restaurant/cheval-blanc-by-peter-knogl,,,https://www.google.com/maps/place/?q=place_id:ChIJ9TTWPK-5kUcRNHFlNwpocnU,True,,,
,rest_0236,Restaurant de l'Hôtel de Ville,3,Classic French,Crissier,Switzerland,🇨🇭,"Rue d'Yverdon 1, 1023 Crissier",46.554062,6.576682,ChIJt4zlNHkxjEcRn15FZoLyI5w,https://guide.michelin.com/us/en/vaud/crissier/restaurant/restaurant-de-l-hotel-de-ville,https://www.restaurantcrissier.com/,,https://www.google.com/maps/place/?q=place_id:ChIJt4zlNHkxjEcRn15FZoLyI5w,False,,,
,rest_0237,Schloss Schauenstein,3,Alpine Contemporary,Fürstenau,Switzerland,🇨🇭,"Obergass 15, 7414 Fürstenau",46.721332,9.44624,ChIJmdeEklvqhEcRnfl0CO7_szw,,,,https://www.google.com/maps/place/?q=place_id:ChIJmdeEklvqhEcRnfl0CO7_szw,False,,,
,rest_0238,IGNIV by Andreas Caminada,2,Sharing Concept Contemporary,Andermatt,Switzerland,🇨🇭,"Furkagasse 9, 6490 Andermatt",46.638616,8.59003,ChIJRX_MI1FxhUcRupuaeLeUTjE,,,,https://www.google.com/maps/place/?q=place_id:ChIJRX_MI1FxhUcRupuaeLeUTjE,False,,,
,rest_0239,The Japanese Restaurant,2,Japanese,Andermatt,Switzerland,🇨🇭,"Gotthardstrasse 4, 6490 Andermatt",46.636004,8.594349,ChIJxxkpqlBxhUcR8Ds1pCPMEds,,,,https://www.google.com/maps/place/?q=place_id:ChIJxxkpqlBxhUcR8Ds1pCPMEds,True,,,
,rest_0240,La Brezza,3,Creatief,Arosa,Switzerland,🇨🇭,"Tschuggentorweg 1, 7050 Arosa",46.777479,9.66933,ChIJp7Y0v_e8hEcR1NRYGOEVwVA,,,,https://www.google.com/maps/place/?q=place_id:ChIJp7Y0v_e8hEcR1NRYGOEVwVA,True,,,
,rest_0241,La Brezza,2,Italian,Ascona,Switzerland,🇨🇭,"Via Albarelle 16, 6612 Ascona",46.150479,8.773132,ChIJDeVE6vnJhUcRvURHnxMlBiI,,,,https://www.google.com/maps/place/?q=place_id:ChIJDeVE6vnJhUcRvURHnxMlBiI,True,,,
,rest_0242,Ecco,2,Contemporary,Ascona,Switzerland,🇨🇭,"Strada del Segnale 10, 6612 Ascona",46.150313,8.790139,ChIJSarOQU3IhUcRQ8PiQVdaXVk,,,,https://www.google.com/maps/place/?q=place_id:ChIJSarOQU3IhUcRQ8PiQVdaXVk,False,,,
,rest_0243,IGNIV by Andreas Caminada,2,Sharing Concept Contemporary,Bad Ragaz,Switzerland,🇨🇭,"Bernhard-Simonstrasse 14, 7310 Bad Ragaz",47.000374,9.502169,ChIJM5QE0YvLhEcRhI98YXa3vHI,,,,https://www.google.com/maps/place/?q=place_id:ChIJM5QE0YvLhEcRhI98YXa3vHI,True,,,
,rest_0244,roots,2,Vegetable-Focused,Basel,Switzerland,🇨🇭,"Bachlettenstrasse 1, 4054 Basel",47.550355,7.581123,ChIJ_RpcgKC5kUcRJeac8Vfo-NQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_RpcgKC5kUcRJeac8Vfo-NQ,False,,,
,rest_0245,Stucki - Tanja Grandits,2,Contemporary,Basel,Switzerland,🇨🇭,"Bruderholzallee 42, 4059 Basel",47.533617,7.586957,ChIJpS3OlUK4kUcR0e7yqwPer54,,,,https://www.google.com/maps/place/?q=place_id:ChIJpS3OlUK4kUcR0e7yqwPer54,False,,,
,rest_0246,Mammertsberg,2,Contemporary,Freidorf,Switzerland,🇨🇭,"Bahnhofstrasse 28, 9306 Freidorf",47.486115,9.392177,ChIJs3wzF_4dm0cRtrh2t9xVDpE,,,,https://www.google.com/maps/place/?q=place_id:ChIJs3wzF_4dm0cRtrh2t9xVDpE,False,,,
,rest_0247,L'Atelier Robuchon,2,French,Geneva,Switzerland,🇨🇭,"Quai Wilson 37, 1201 Genève",46.212111,6.152261,ChIJy-iGfkJljEcRopfNMrCqTyk,,,,https://www.google.com/maps/place/?q=place_id:ChIJy-iGfkJljEcRopfNMrCqTyk,True,,,
,rest_0248,La Table du Lausanne Palace,2,French-Asian,Lausanne,Switzerland,🇨🇭,"Rue du Grand-Chêne 7-9, 1003 Lausanne",46.519453,6.630799,ChIJ1Zt6NgwvjEcR2rm2NSRArHc,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1Zt6NgwvjEcR2rm2NSRArHc,True,,,
,rest_0249,Pic Beau-Rivage Palace,2,French,Lausanne,Switzerland,🇨🇭,"Chem. de Beau-Rivage 21, 1006 Lausanne",46.507955,6.630564,ChIJgwZPe88vjEcR_E-7VldymPE,,,,https://www.google.com/maps/place/?q=place_id:ChIJgwZPe88vjEcR_E-7VldymPE,True,,,
,rest_0250,Maison Wenger,2,Contemporary,Le Noirmont,Switzerland,🇨🇭,"Rue de la Gare 2, 2340 Le Noirmont",47.223865,6.957028,ChIJfwAEb6n_jUcR6yHJCWK7tmo,,,,https://www.google.com/maps/place/?q=place_id:ChIJfwAEb6n_jUcR6yHJCWK7tmo,False,,,
,rest_0251,Skin's - the restaurant,2,Global Fusion,Lenzburg,Switzerland,🇨🇭,"Dammweg 15b, 5600 Lenzburg",47.390683,8.173734,ChIJ95eKpEcXkEcRQXi-m6cejIU,,,,https://www.google.com/maps/place/?q=place_id:ChIJ95eKpEcXkEcRQXi-m6cejIU,False,,,
,rest_0252,Colonnade,2,French,Lucerne,Switzerland,🇨🇭,"Haldenstrasse 10, 6002 Luzern",47.055235,8.319756,ChIJne-Gjyr7j0cRYloR66Cpbag,,,,https://www.google.com/maps/place/?q=place_id:ChIJne-Gjyr7j0cRYloR66Cpbag,True,,,
,rest_0253,Einstein Gourmet,2,Contemporary,St. Gallen,Switzerland,🇨🇭,"Berneggstrasse 2, 9000 St. Gallen",47.421466,9.375454,ChIJSfjp8Ewem0cRcVBki60dN3Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJSfjp8Ewem0cRcVBki60dN3Y,False,,,
,rest_0254,Da Vittorio - St. Moritz,2,Italian,St. Moritz,Switzerland,🇨🇭,"Via Johannes Badrutt 11, 7500 St. Moritz",46.499904,9.846402,ChIJFZ0j07h9g0cRPSaha6nRsbc,,,,https://www.google.com/maps/place/?q=place_id:ChIJFZ0j07h9g0cRPSaha6nRsbc,True,,,
,rest_0255,Ecco St. Moritz,2,Contemporary,St. Moritz,Switzerland,🇨🇭,"Via Maistra 3, 7512 Champfer",46.477594,9.811213,ChIJ79yAE4h_g0cRfCvQaP29oyY,,,,https://www.google.com/maps/place/?q=place_id:ChIJ79yAE4h_g0cRfCvQaP29oyY,False,,,
,rest_0256,Gilles Varone,2,Swiss Seasonal,Savièse,Switzerland,🇨🇭,"Rue du Stade 5B, 1965 Savièse",46.25008,7.350807,ChIJTyMp7pHdjkcR_Cp3kqv5dZE,,,,https://www.google.com/maps/place/?q=place_id:ChIJTyMp7pHdjkcR_Cp3kqv5dZE,False,,,
,rest_0257,Magdalena,2,Vegetarian,Schwyz,Switzerland,🇨🇭,"Rickenbachstrasse 127, 6432 Rickenbach",47.016793,8.666056,ChIJE6dnsMNPhUcRdBj9ai38FwM,,,,https://www.google.com/maps/place/?q=place_id:ChIJE6dnsMNPhUcRdBj9ai38FwM,False,,,
,rest_0258,7132 Silver,2,Contemporary,Vals,Switzerland,🇨🇭,"Poststrasse 560, 7132 Vals",46.622522,9.181223,ChIJux1gOKjkhEcR85YGT1Tr8BI,,,,https://www.google.com/maps/place/?q=place_id:ChIJux1gOKjkhEcR85YGT1Tr8BI,True,,,
,rest_0259,focus ATELIER,2,Contemporary,Vitznau,Switzerland,🇨🇭,"Seestrasse 18, 6354 Vitznau",47.015086,8.477594,ChIJz-m4m6tXhUcRr8buG169t1k,,,,https://www.google.com/maps/place/?q=place_id:ChIJz-m4m6tXhUcRr8buG169t1k,True,,,
,rest_0260,Taverne zum Schäfli,2,Contemporary,Wigoltingen,Switzerland,🇨🇭,"Oberdorfstrasse 8, 8556 Wigoltingen",47.595754,9.032402,ChIJN9nyJ-bymkcRhMqEPz5SCdc,,,,https://www.google.com/maps/place/?q=place_id:ChIJN9nyJ-bymkcRhMqEPz5SCdc,False,,,
,rest_0261,IGNIV Zürich by Andreas Caminada,2,Sharing Concept Contemporary,Zurich,Switzerland,🇨🇭,"Marktgasse 17, 8001 Zürich",47.371966,8.543677,ChIJZbkhcZOhmkcRtd-eRrYqZ8c,,,,https://www.google.com/maps/place/?q=place_id:ChIJZbkhcZOhmkcRtd-eRrYqZ8c,False,,,
