candidate_id,name,city,country,inclusion_reason,michelin_keys,key_confidence,w50b_appearances,status
hotel_72,Victoria-Jungfrau Grand Hotel & Spa,Interlaken,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_73,Beau-Rivage Palace,Lausanne,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_74,Lausanne Palace,Lausanne,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_75,Villa Principe Leopoldo,Lugano,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_76,"Mandarin Oriental Palace, Luzern",Lucerne,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_77,Fairmont Le Montreux Palace,Montreux,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_78,Grand Hotel Kronenhof,Pontresina,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_79,Boutique Hotel Restaurant Krone Regensberg,Regensberg,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_80,The Capra,Saas-Fee,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_81,Kulm Hotel St. Moritz,St. Moritz,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_82,Suvretta House,St. Moritz,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_83,7132 Hotel,Vals,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_84,Park Hotel Vitznau,Vitznau,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_85,CERVO Mountain Resort,Zermatt,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_86,Matterhorn FOCUS,Zermatt,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_87,La Réserve Eden au Lac Zurich,Zurich,Switzerland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_570,Le Mirador Resort & Spa,Vevey,Switzerland,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_571,Royal Savoy Hotel & Spa,Lausanne,Switzerland,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_572,Grand Hôtel du Lac,Vevey,Switzerland,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_186,"Raffles Hotel, Singapore",Singapore,Singapore,michelin_key_and_worlds_50_best,3,existing_catalogue,3,IN_CATALOGUE
hotel_187,Capella Singapore,Singapore,Singapore,michelin_key_and_worlds_50_best,1,existing_catalogue,2,IN_CATALOGUE
hotel_188,Four Seasons Hotel Singapore,Singapore,Singapore,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_189,"PARKROYAL COLLECTION Pickering, Singapore",Singapore,Singapore,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_190,"Mandarin Oriental, Singapore",Singapore,Singapore,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_191,Artyzen Singapore,Singapore,Singapore,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_192,Raffles Sentosa Singapore,Singapore,Singapore,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_193,Hôtel de Paris Monte-Carlo,Monte Carlo,Monaco,michelin_key_and_worlds_50_best,3,existing_catalogue,1,IN_CATALOGUE
hotel_194,Hotel Metropole Monte Carlo,Monte Carlo,Monaco,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_195,"Copacabana Palace, A Belmond Hotel, Rio de Janeiro",Rio de Janeiro,Brazil,michelin_key_and_worlds_50_best,2,existing_catalogue,1,IN_CATALOGUE
hotel_196,Boardwalk Boutique Hotel Aruba,Noord,Aruba,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_258,Maslina Resort,Stari Grad,Croatia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_259,Villa Nai 3.3,Dugi Otok,Croatia,michelin_key,3,existing_catalogue,0,IN_CATALOGUE
hotel_260,Villa Dubrovnik,Dubrovnik,Croatia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_261,Supetar,Cavtat,Croatia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_262,Villa Korta Katarina & Winery,Orebić,Croatia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_263,Esplanade Zagreb Hotel,Zagreb,Croatia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_264,San Canzian,Buje,Croatia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_265,Meneghetti Wine Hotel and Winery,Bale,Croatia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_266,Grand Park Hotel Rovinj by Maistra Collection,Rovinj,Croatia,michelin_key_and_worlds_50_best,1,existing_catalogue,1,IN_CATALOGUE
hotel_267,Palace Elisabeth Hvar,Hvar,Croatia,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_268,Platán Manor,Tata,Hungary,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_269,Hotel Clark Budapest,Budapest,Hungary,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_270,Kozmo Hotel Suites & Spa,Budapest,Hungary,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_271,Kimpton Bem Budapest,Budapest,Hungary,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_272,Anantara New York Palace Budapest,Budapest,Hungary,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_273,Verno House,Budapest,Hungary,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_274,Four Seasons Hotel Gresham Palace Budapest,Budapest,Hungary,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_275,"Matild Palace, a Luxury Collection Hotel",Budapest,Hungary,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_276,"Dorothea Hotel, Budapest, Autograph Collection",Budapest,Hungary,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_277,Párisi Udvar Hotel Budapest,Budapest,Hungary,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_278,W Budapest,Budapest,Hungary,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_279,Hotel Petit Bois,Balatonfüred,Hungary,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_280,The Bristol Belgrade,Belgrade,Serbia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_281,SAINT TEN Hotel,Belgrade,Serbia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_282,Square Nine Hotel,Belgrade,Serbia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_283,The St. Regis Belgrade,Belgrade,Serbia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_284,Grau Roig Andorra Boutique Hotel & Spa,Grandvalira,Andorra,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_285,The Blackpine Hotel,Les Escaldes,Andorra,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_286,Sport Hotel Hermitage & Spa,Soldeu,Andorra,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_287,L'Ovella Negra Mountain,Canillo,Andorra,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_288,Rosselli - AX Privilege,Valletta,Malta,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_289,The Phoenicia Malta,Valletta,Malta,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_290,Lure Hotel & Spa,Mellieha,Malta,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_291,Iniala Valletta,Valletta,Malta,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_292,Xara Palace,Mdina,Malta,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_293,Domus Zamittello,Valletta,Malta,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_294,Casa del Mare - Mediterraneo,Herceg Novi,Montenegro,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_295,Villa Geba,Sveti Stefan,Montenegro,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_296,The Chedi Luštica Bay,Tivat,Montenegro,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_297,One&Only Portonovi,Herceg Novi,Montenegro,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_298,Regent Porto Montenegro,Tivat,Montenegro,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_299,SIRO Boka Place,Tivat,Montenegro,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_300,Grad Otočec,Otočec,Slovenia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_301,Peterc Vineyard Estate,Kojsko,Slovenia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_302,AS Boutique Hotel,Ljubljana,Slovenia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_303,Zlata Ladjica Boutique Hotel,Ljubljana,Slovenia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_304,Chalet Sofija,Kranjska Gora,Slovenia,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_305,Nebesa Chalets,Kobarid,Slovenia,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_306,Jaskółka Dom i SPA,Szklarska Poręba,Poland,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_307,Zamek Łeba,Łeba,Poland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_308,Raffles Europejski Warsaw,Warsaw,Poland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_309,Hotel Copernicus,Krakow,Poland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_310,"Stradom House, Autograph Collection",Krakow,Poland,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_311,Hotel Altus Palace,Wrocław,Poland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_312,Pałac Ciekocinko Hotel Resort & Wellness,Ciekocinko,Poland,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_313,"Hotel Bristol, A Luxury Collection Hotel, Warsaw",Warsaw,Poland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_314,EN Hotel,Zakopane,Poland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_315,Quadrille,Gdynia,Poland,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_316,"H15 Palace, a Luxury Collection Hotel",Krakow,Poland,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_317,Hotel Santa Caterina,Amalfi,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_318,Il Sereno,Torno,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_319,Casa Angelina,Praiano,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_320,Il San Pietro di Positano,Positano,Italy,michelin_key,3,existing_catalogue,0,IN_CATALOGUE
hotel_321,Brunelleschi Hotel,Florence,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_322,Villa Fiorella Art Hotel,Massa Lubrense,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_323,COMO Castello del Nero,Barberino Tavarnelle,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_324,Il Borro,San Giustino Valdarno,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_325,Hotel Vilòn,Rome,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_326,Country House Villadorata,Noto,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_327,Grand Hotel Excelsior Vittoria,Sorrento,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_328,Aman Venice,Venice,Italy,michelin_key_and_worlds_50_best,3,existing_catalogue,2,IN_CATALOGUE
hotel_329,Castel Fragsburg,Merano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_330,Byblos Art Hotel Villa Amistà,San Pietro in Cariano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_331,Hotel Lungarno,Florence,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_332,Therasia Resort Sea & Spa,Vulcano,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_333,Botania Relais & Spa,Island of Ischia,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_334,Grand Hotel Principe di Piemonte,Viareggio,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_335,La Foresteria Planeta Estate,Menfi,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_336,Hassler Roma,Rome,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_337,Goldene Rose Karthaus,Schnals,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_338,Reschio Hotel,Lisciano Niccone,Italy,michelin_key_and_worlds_50_best,3,existing_catalogue,2,IN_CATALOGUE
hotel_339,Riva Lofts Florence,Florence,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_340,La Minervetta,Sorrento,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_341,ADLER Sicilia,Siculiana,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_342,"Villa Sant'Andrea, A Belmond Hotel",Taormina,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_343,Le Sirenuse,Positano,Italy,michelin_key_and_worlds_50_best,2,existing_catalogue,2,IN_CATALOGUE
hotel_344,Capri Palace Jumeirah,Capri,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_345,"Castello di Casole, A Belmond Hotel, Tuscany",Casole d'Elsa,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_346,Casa Maria Luigia,Modena,Italy,michelin_key_and_worlds_50_best,3,existing_catalogue,1,IN_CATALOGUE
hotel_347,Grand Hotel Miramare,Santa Margherita Ligure,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_348,Bellevue Syrene 1820,Sorrento,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_349,"Splendido, A Belmond Hotel, Portofino",Portofino,Italy,michelin_key_and_worlds_50_best,2,existing_catalogue,1,IN_CATALOGUE
hotel_350,Palazzo Parigi Hotel & Grand Spa,Milan,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_351,Violino D'Oro,Venice,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_352,San Luis Retreat Hotel & Lodges,Avelengo,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_353,Masseria Torre Coccaro,Savelletri di Fasano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_354,Londra Palace Venezia,Venice,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_355,Palazzo Margherita,Bernalda,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_356,Hotel Locarno,Rome,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_357,I Borghi dell'Eremo,Piegaro,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_358,Vico Milano,Milan,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_359,Locanda al Colle,Camaiore,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_360,Vocabolo Moscatelli Boutique Hotel & Restaurant,Umbertide,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_361,Cascioni Eco Retreat,Costa Smeralda,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_362,Grand Hotel Victoria,Menaggio,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_363,Monastero Santa Rosa,Conca dei Marini,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_364,Mediterraneo Sorrento,Sorrento,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_365,Villa Fontelunga,Foiano della Chiana,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_366,Nordelaia,Cremolino,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_367,Palazzo Daniele,Gagliano del Capo,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_368,Six Senses Rome,Rome,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_369,Villa Cora,Florence,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_370,J.K. Place Capri,Capri,Italy,michelin_key,3,existing_catalogue,0,IN_CATALOGUE
hotel_371,Monaci delle Terre Nere,Zafferana Etnea,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_372,Velona's Jungle Luxury Suites,Florence,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_373,Precise Tale Poggio Alla Sala,Montepulciano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_374,J.K. Place Roma,Rome,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_375,Castelfalfi,Montaione,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_376,Canne Bianche Lifestyle Hotel,Torre Canne di Fasano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_377,Susafa,Polizzi Generosa,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_378,Il Palazzo Experimental,Venice,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_379,Hotel Metropole Venice,Venice,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_380,Corte della Maestà,Civita di Bagnoregio,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_381,Sextantio Le Grotte della Civita,Matera,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_382,Palazzo Albricci Peregrini,Como,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_383,Grand Hotel Minerva,Florence,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_384,Castel Monastero,Castelnuovo Berardenga,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_385,Castello di Vicarello,Cinigiano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_386,Sextantio,Santo Stefano di Sessanio,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_387,Locanda Rossa,Capalbio,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_388,Villa le Prata - Residenza del Vescovo,Montalcino,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_389,Aethos Monterosa,Champoluc,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_390,Nolinski Venezia - Evok Collection,Venice,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_391,Palazzo Talia,Rome,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_392,Villa Eden The Private Retreat,Merano,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_393,Monastero di Cortona,Cortona,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_394,La Monastica Resort & Spa,Buggiano Castello,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_395,Monteverdi Tuscany,Castiglioncello del Trinoro,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_396,Vista Verona,Verona,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_397,Palazzo Ripetta,Rome,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_398,ADLER Lodge RITTEN,Soprabolzano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_399,LA ROQQA,Porto Ercole,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_400,Villa Petriolo,Cerreto Guidi,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_401,Portrait Milano,Milan,Italy,michelin_key_and_worlds_50_best,2,existing_catalogue,1,IN_CATALOGUE
hotel_402,Hotel Miramalfi,Amalfi,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_403,COMO Alpina Dolomites,Alpe di Siusi,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_404,Aman Rosa Alpina,San Cassiano,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_405,La Fiermontina Palazzo Bozzi Corso,Lecce,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_406,Casa Cipriani Milano,Milan,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_407,Palazzo Petrvs,Orvieto,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_408,Casa Newton,Pienza,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_409,"La Palma Capri, an Oetker Collection Hotel",Capri,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_410,"Collegio alla Querce, Auberge Collection",Florence,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_411,Villa Corallo,Sant'Omero,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_412,Wine Relais Feudi del Pisciotto,Niscemi,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_413,Donna Coraly Country Boutique Hotel,Syracuse,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_414,Villa La Massa,Florence,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_415,Corte di Gabriela,Venice,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_416,Borgo dei Conti Resort,Boschetto Vecchio,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_417,Lido Palace,Riva del Garda,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_418,Palazzo Pascal,Scala,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_419,Vivere Suites and Rooms,Arco,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_420,Lagació Hotel Mountain Residence,San Cassiano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_421,Casa Clàt,Cagliari,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_422,Lake Spa Hotel SEELEITEN,Kaltern,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_423,La Fiermontina Luxury Home,Lecce,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_424,Stella d'Italia,Florence,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_425,Conti di San Bonifacio,Gavorrano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_426,Portrait Roma,Rome,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_427,Masseria Calderisi,Savelletri di Fasano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_428,Ottolire Resort,Locorotondo,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_429,Lefay Resort & Spa Lago di Garda,Gargnano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_430,Critabianca,Cutrofiano,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_431,Masseria della Volpe,Noto,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_432,Singer Palace Hotel Roma,Rome,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_433,Seven Rooms Villadorata,Noto,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_434,Lefay Resort & Spa Dolomiti,Pinzolo,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_435,Siena House,Torrita di Siena,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_436,Lùme,Syracuse,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_437,Hotel Signum,Salina,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_438,Grand Hotel et de Milan,Milan,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_439,Principe Forte dei Marmi,Forte dei Marmi,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_440,Villa Crespi,Lake Orta,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_441,La Barchessa di Villa Pisani,Bagnolo di Lonigo,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_442,Bellevue Hotel & Spa,Cogne,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_443,Paragon 700 Boutique Hotel & SPA,Ostuni,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_444,Gardena Grödnerhof Hotel & Spa,Ortisei,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_445,"Splendido Mare, A Belmond Hotel, Portofino",Portofino,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_446,The Place Firenze,Florence,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_447,Grand Hotel Tremezzo,Tremezzina,Italy,michelin_key,2,existing_catalogue,0,IN_CATALOGUE
hotel_448,Villa d'Este,Cernobbio,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_449,Lupaia,Torrita di Siena,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_450,L'Andana,Castiglione della Pescaia,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_451,Hotel Capo La Gala,Vico Equense,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_452,Borgo Egnazia,Savelletri di Fasano,Italy,michelin_key_and_worlds_50_best,2,existing_catalogue,2,IN_CATALOGUE
hotel_453,Borgo San Felice Resort,Castelnuovo Berardenga,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_454,Capri Tiberio Palace,Capri,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_455,Borgo Santo Pietro,Chiusdino,Italy,michelin_key,3,existing_catalogue,0,IN_CATALOGUE
hotel_456,Castello Banfi - Il Borgo,Montalcino,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_457,Relais Blu,Massa Lubrense,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_458,Palazzo Avino,Ravello,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_459,"The First Arte, Rome",Rome,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_460,Terra - The Magic Place,Sarentino,Italy,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_461,Son Bunyola Hotel & Villas,Mallorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_462,Faustino Gran,Minorca,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_463,Only YOU Hotel Atocha,Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
hotel_464,"The Palace, A Luxury Collection Hotel, Madrid",Madrid,Spain,michelin_key,1,existing_catalogue,0,IN_CATALOGUE
